planet_name,host_star,sy_snum,sy_pnum,discovery_method,discovery_year,disc_facility,pl_controv_flag,orbital_period_days,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,orbit_distance_au,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,planet_radius_earth,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,planet_mass_earth,pl_bmasselim,pl_bmassj,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenlim,pl_insol,pl_insollim,planet_temperature_k,pl_eqtlim,ttv_flag,star_temperature_k,st_tefferr1,st_tefferr2,st_tefflim,star_radius_solar,st_raderr1,st_raderr2,st_radlim,star_mass_solar,st_masserr1,st_masserr2,st_masslim,star_metallicity,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,rastr,ra,decstr,dec,distance_pc,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
OGLE-2013-BLG-1721L b,OGLE-2013-BLG-1721L,1,1,Microlensing,2017,OGLE,0,74592.99517589886,91246.8042170947,-20841.320421022418,-0.0010458427749694963,2.6,0.5,-0.7,0.0,14.1,0.5204222055080471,-0.41654905667787656,0.0,1.26,0.04643288487148691,-0.037166464244535194,0.0,200.0,0.0,0.64,0.0,Mass,0.07864707016863733,0.05175421593332041,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5407.881071490393,98.58479009687836,-99.35817366343738,0.00017310022503029253,1.5128402896611641,0.19051877837354783,-0.14876385824097246,0.0,0.46,0.26,-0.23,0.0,0.01522439775403007,0.09720361307589372,-0.10304054674058499,0.0,,4.382375297217392,0.08264654974856323,-0.09735663451867818,-0.0010434782608695651,17h52m30.37s,268.126556,-30d17m33.7s,-30.2926941,6300.0,1100.0,-1600.0,12.56369280865801,0.09862290619039361,-0.10015436556153447,10.405724244294607,0.041727248999477995,-0.041746294681778554,12.27296867196229,0.0006392134974681333,-0.0006392134974681333
OGLE-2013-BLG-1761L b,OGLE-2013-BLG-1761L,1,1,Microlensing,2018,OGLE,0,74592.99517589886,91246.8042170947,-20841.320421022418,-0.0010458427749694963,1.8,0.5,-0.5,0.0,13.2,0.5204222055080471,-0.41654905667787656,0.0,1.18,0.04643288487148691,-0.037166464244535194,0.0,860.0,0.0,2.7,0.0,Mass,0.07864707016863733,0.05175421593332041,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5407.881071490393,98.58479009687836,-99.35817366343738,0.00017310022503029253,1.5128402896611641,0.19051877837354783,-0.14876385824097246,0.0,0.33,0.32,-0.19,0.0,0.01522439775403007,0.09720361307589372,-0.10304054674058499,0.0,,4.382375297217392,0.08264654974856323,-0.09735663451867818,-0.0010434782608695651,17h53m38.28s,268.409485,-28d53m42.98s,-28.8952713,6900.0,1000.0,-1200.0,12.56369280865801,0.09862290619039361,-0.10015436556153447,10.405724244294607,0.041727248999477995,-0.041746294681778554,12.27296867196229,0.0006392134974681333,-0.0006392134974681333
OGLE-2014-BLG-0124L b,OGLE-2014-BLG-0124L,1,1,Microlensing,2015,OGLE,0,74592.99517589886,91246.8042170947,-20841.320421022418,-0.0010458427749694963,3.48,0.22,-0.22,0.0,14.1,0.5204222055080471,-0.41654905667787656,0.0,1.25,0.04643288487148691,-0.037166464244535194,0.0,206.58846455,0.0,0.65,0.0,Mass,0.07864707016863733,0.05175421593332041,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5407.881071490393,98.58479009687836,-99.35817366343738,0.00017310022503029253,1.5128402896611641,0.19051877837354783,-0.14876385824097246,0.0,0.9,0.05,-0.05,0.0,0.01522439775403007,0.09720361307589372,-0.10304054674058499,0.0,,4.382375297217392,0.08264654974856323,-0.09735663451867818,-0.0010434782608695651,18h02m29.21s,270.6217083,-28d23m46.5s,-28.39625,3500.0,200.0,-200.0,12.56369280865801,0.09862290619039361,-0.10015436556153447,10.405724244294607,0.041727248999477995,-0.041746294681778554,12.27296867196229,0.0006392134974681333,-0.0006392134974681333
OGLE-2014-BLG-0221L b,OGLE-2014-BLG-0221L,1,1,Microlensing,2024,OGLE,0,74592.99517589886,91246.8042170947,-20841.320421022418,-0.0010458427749694963,3.76,0.96,-1.07,0.0,12.9,0.5204222055080471,-0.41654905667787656,0.0,1.15,0.04643288487148691,-0.037166464244535194,0.0,1382.55357045,0.0,4.35,0.0,Mass,0.07864707016863733,0.05175421593332041,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5407.881071490393,98.58479009687836,-99.35817366343738,0.00017310022503029253,1.5128402896611641,0.19051877837354783,-0.14876385824097246,0.0,0.69,0.26,-0.3,0.0,0.01522439775403007,0.09720361307589372,-0.10304054674058499,0.0,,4.382375297217392,0.08264654974856323,-0.09735663451867818,-0.0010434782608695651,18h01m12.90s,270.30375,-27d25m36.35s,-27.4267639,3680.0,1130.0,-1160.0,12.56369280865801,0.09862290619039361,-0.10015436556153447,10.405724244294607,0.041727248999477995,-0.041746294681778554,12.27296867196229,0.0006392134974681333,-0.0006392134974681333
OGLE-2014-BLG-0319L b,OGLE-2014-BLG-0319L,1,1,Microlensing,2022,OGLE,0,74592.99517589886,91246.8042170947,-20841.320421022418,-0.0010458427749694963,3.49,1.17,-1.12,0.0,14.1,0.5204222055080471,-0.41654905667787656,0.0,1.26,0.04643288487148691,-0.037166464244535194,0.0,181.16219199,0.0,0.57,0.0,Mass,0.07864707016863733,0.05175421593332041,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5407.881071490393,98.58479009687836,-99.35817366343738,0.00017310022503029253,1.5128402896611641,0.19051877837354783,-0.14876385824097246,0.0,0.52,0.33,-0.29,0.0,0.01522439775403007,0.09720361307589372,-0.10304054674058499,0.0,,4.382375297217392,0.08264654974856323,-0.09735663451867818,-0.0010434782608695651,17h47m50.68s,266.9611667,-33d56m06.16s,-33.9350444,7730.0,1140.0,-2840.0,12.56369280865801,0.09862290619039361,-0.10015436556153447,19.92,1.79,-1.7,12.27296867196229,0.0006392134974681333,-0.0006392134974681333
OGLE-2014-BLG-0676L b,OGLE-2014-BLG-0676L,1,1,Microlensing,2016,OGLE,0,74592.99517589886,91246.8042170947,-20841.320421022418,-0.0010458427749694963,4.53,1.49,-2.5,0.0,13.0,0.5204222055080471,-0.41654905667787656,0.0,1.16,0.04643288487148691,-0.037166464244535194,0.0,1169.60853776,0.0,3.68,0.0,Mass,0.07864707016863733,0.05175421593332041,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5407.881071490393,98.58479009687836,-99.35817366343738,0.00017310022503029253,1.5128402896611641,0.19051877837354783,-0.14876385824097246,0.0,0.73,0.14,-0.29,0.0,0.01522439775403007,0.09720361307589372,-0.10304054674058499,0.0,,4.382375297217392,0.08264654974856323,-0.09735663451867818,-0.0010434782608695651,17h52m24.50s,268.1020833,-30d32m54.2s,-30.5483889,2670.0,770.0,-1410.0,12.56369280865801,0.09862290619039361,-0.10015436556153447,10.405724244294607,0.041727248999477995,-0.041746294681778554,12.27296867196229,0.0006392134974681333,-0.0006392134974681333
OGLE-2014-BLG-1722L b,OGLE-2014-BLG-1722L,1,2,Microlensing,2018,OGLE,0,74592.99517589886,91246.8042170947,-20841.320421022418,-0.0010458427749694963,1.5,0.6,-0.6,0.0,8.59,0.5204222055080471,-0.41654905667787656,0.0,0.766,0.04643288487148691,-0.037166464244535194,0.0,55.3,0.0,0.174,0.0,Mass,0.07864707016863733,0.05175421593332041,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5407.881071490393,98.58479009687836,-99.35817366343738,0.00017310022503029253,1.5128402896611641,0.19051877837354783,-0.14876385824097246,0.0,0.4,0.36,-0.24,0.0,0.01522439775403007,0.09720361307589372,-0.10304054674058499,0.0,,4.382375297217392,0.08264654974856323,-0.09735663451867818,-0.0010434782608695651,17h55m00.57s,268.75238,-31d28m08.6s,-31.4690552,6400.0,1280.0,-1870.0,12.56369280865801,0.09862290619039361,-0.10015436556153447,10.405724244294607,0.041727248999477995,-0.041746294681778554,12.27296867196229,0.0006392134974681333,-0.0006392134974681333
OGLE-2014-BLG-1722L c,OGLE-2014-BLG-1722L,1,2,Microlensing,2018,OGLE,0,74592.99517589886,91246.8042170947,-20841.320421022418,-0.0010458427749694963,1.7,0.7,-0.6,0.0,11.0,0.5204222055080471,-0.41654905667787656,0.0,0.978,0.04643288487148691,-0.037166464244535194,0.0,83.7,0.0,0.263,0.0,Mass,0.07864707016863733,0.05175421593332041,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5407.881071490393,98.58479009687836,-99.35817366343738,0.00017310022503029253,1.5128402896611641,0.19051877837354783,-0.14876385824097246,0.0,0.4,0.36,-0.24,0.0,0.01522439775403007,0.09720361307589372,-0.10304054674058499,0.0,,4.382375297217392,0.08264654974856323,-0.09735663451867818,-0.0010434782608695651,17h55m00.57s,268.75238,-31d28m08.6s,-31.4690552,6400.0,1280.0,-1870.0,12.56369280865801,0.09862290619039361,-0.10015436556153447,10.405724244294607,0.041727248999477995,-0.041746294681778554,12.27296867196229,0.0006392134974681333,-0.0006392134974681333
OGLE-2014-BLG-1760L b,OGLE-2014-BLG-1760L,1,1,Microlensing,2016,OGLE,0,74592.99517589886,91246.8042170947,-20841.320421022418,-0.0010458427749694963,1.75,0.34,-0.33,0.0,14.2,0.5204222055080471,-0.41654905667787656,0.0,1.26,0.04643288487148691,-0.037166464244535194,0.0,180.0,0.0,0.56,0.0,Mass,0.07864707016863733,0.05175421593332041,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5407.881071490393,98.58479009687836,-99.35817366343738,0.00017310022503029253,1.5128402896611641,0.19051877837354783,-0.14876385824097246,0.0,0.51,0.44,-0.28,0.0,0.01522439775403007,0.09720361307589372,-0.10304054674058499,0.0,,4.382375297217392,0.08264654974856323,-0.09735663451867818,-0.0010434782608695651,17h57m38.16s,269.408997,-28d57m47.37s,-28.9631577,6860.0,1110.0,-1110.0,12.56369280865801,0.09862290619039361,-0.10015436556153447,10.405724244294607,0.041727248999477995,-0.041746294681778554,12.27296867196229,0.0006392134974681333,-0.0006392134974681333
OGLE-2015-BLG-0051L b,OGLE-2015-BLG-0051L,1,1,Microlensing,2016,OGLE,0,74592.99517589886,91246.8042170947,-20841.320421022418,-0.0010458427749694963,0.73,0.08,-0.08,0.0,14.0,0.5204222055080471,-0.41654905667787656,0.0,1.25,0.04643288487148691,-0.037166464244535194,0.0,230.0,0.0,0.72,0.0,Mass,0.07864707016863733,0.05175421593332041,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5407.881071490393,98.58479009687836,-99.35817366343738,0.00017310022503029253,1.5128402896611641,0.19051877837354783,-0.14876385824097246,0.0,0.1,0.09,-0.01,0.0,0.01522439775403007,0.09720361307589372,-0.10304054674058499,0.0,,4.382375297217392,0.08264654974856323,-0.09735663451867818,-0.0010434782608695651,17h58m39.01s,269.662537,-28d01m54.1s,-28.0316944,8200.0,900.0,-900.0,12.56369280865801,0.09862290619039361,-0.10015436556153447,10.405724244294607,0.041727248999477995,-0.041746294681778554,12.27296867196229,0.0006392134974681333,-0.0006392134974681333
OGLE-2015-BLG-0954L b,OGLE-2015-BLG-0954L,1,1,Microlensing,2016,KMTNet,0,74592.99517589886,91246.8042170947,-20841.320421022418,-0.0010458427749694963,1.6,1.3,-0.7,0.0,13.1,0.5204222055080471,-0.41654905667787656,0.0,1.17,0.04643288487148691,-0.037166464244535194,0.0,1100.0,0.0,3.4,0.0,Mass,0.07864707016863733,0.05175421593332041,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5407.881071490393,98.58479009687836,-99.35817366343738,0.00017310022503029253,1.5128402896611641,0.19051877837354783,-0.14876385824097246,0.0,0.3,0.34,-0.14,0.0,0.01522439775403007,0.09720361307589372,-0.10304054674058499,0.0,,4.382375297217392,0.08264654974856323,-0.09735663451867818,-0.0010434782608695651,18h00m44.24s,270.184333,-28d39m39.2s,-28.6608889,1200.0,1100.0,-500.0,12.56369280865801,0.09862290619039361,-0.10015436556153447,17.45,0.33,-0.53,12.27296867196229,0.0006392134974681333,-0.0006392134974681333
OGLE-2015-BLG-0966L b,OGLE-2015-BLG-0966L,1,1,Microlensing,2016,OGLE,0,74592.99517589886,91246.8042170947,-20841.320421022418,-0.0010458427749694963,2.7,1.8324682158137156,-0.9681148506008933,0.0,4.86,0.5204222055080471,-0.41654905667787656,0.0,0.433,0.04643288487148691,-0.037166464244535194,0.0,21.0,0.0,0.066,0.0,Mass,0.07864707016863733,0.05175421593332041,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5407.881071490393,98.58479009687836,-99.35817366343738,0.00017310022503029253,1.5128402896611641,0.19051877837354783,-0.14876385824097246,0.0,0.38,0.04,-0.04,0.0,0.01522439775403007,0.09720361307589372,-0.10304054674058499,0.0,,4.382375297217392,0.08264654974856323,-0.09735663451867818,-0.0010434782608695651,17h55m01.02s,268.75425,-29d02m49.6s,-29.0471111,3300.0,58.135427831057434,-64.92441715386148,12.56369280865801,0.09862290619039361,-0.10015436556153447,10.405724244294607,0.041727248999477995,-0.041746294681778554,12.27296867196229,0.0006392134974681333,-0.0006392134974681333
OGLE-2015-BLG-1609L b,OGLE-2015-BLG-1609L,1,1,Microlensing,2025,OGLE,0,74592.99517589886,91246.8042170947,-20841.320421022418,-0.0010458427749694963,15.692835973800277,1.8324682158137156,-0.9681148506008933,-0.0005216484089723526,10.4,0.5204222055080471,-0.41654905667787656,0.0,0.926,0.04643288487148691,-0.037166464244535194,0.0,76.27881768,0.0,0.24,0.0,Mass,0.07864707016863733,0.05175421593332041,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5407.881071490393,98.58479009687836,-99.35817366343738,0.00017310022503029253,1.5128402896611641,0.19051877837354783,-0.14876385824097246,0.0,0.17,0.63,-0.12,0.0,0.01522439775403007,0.09720361307589372,-0.10304054674058499,0.0,,4.382375297217392,0.08264654974856323,-0.09735663451867818,-0.0010434782608695651,18h03m17.71s,270.8237917,-26d54m25.6s,-26.9071111,3300.0,2600.0,-2100.0,12.56369280865801,0.09862290619039361,-0.10015436556153447,10.405724244294607,0.041727248999477995,-0.041746294681778554,12.27296867196229,0.0006392134974681333,-0.0006392134974681333
OGLE-2015-BLG-1649L b,OGLE-2015-BLG-1649L,1,1,Microlensing,2019,OGLE,0,74592.99517589886,91246.8042170947,-20841.320421022418,-0.0010458427749694963,2.07,0.65,-0.77,0.0,13.2,0.5204222055080471,-0.41654905667787656,0.0,1.18,0.04643288487148691,-0.037166464244535194,0.0,807.0,0.0,2.54,0.0,Mass,0.07864707016863733,0.05175421593332041,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5407.881071490393,98.58479009687836,-99.35817366343738,0.00017310022503029253,1.5128402896611641,0.19051877837354783,-0.14876385824097246,0.0,0.34,0.19,-0.19,0.0,0.01522439775403007,0.09720361307589372,-0.10304054674058499,0.0,,4.382375297217392,0.08264654974856323,-0.09735663451867818,-0.0010434782608695651,18h04m49.21s,271.2050417,-32d37m58.90s,-32.6330278,4230.0,1510.0,-1640.0,12.56369280865801,0.09862290619039361,-0.10015436556153447,10.405724244294607,0.041727248999477995,-0.041746294681778554,12.27296867196229,0.0006392134974681333,-0.0006392134974681333
OGLE-2015-BLG-1670L b,OGLE-2015-BLG-1670L,1,1,Microlensing,2019,OGLE,0,74592.99517589886,91246.8042170947,-20841.320421022418,-0.0010458427749694963,2.62,0.58,-0.6,0.0,4.42,0.5204222055080471,-0.41654905667787656,0.0,0.394,0.04643288487148691,-0.037166464244535194,0.0,17.9,0.0,0.0563,0.0,Mass,0.07864707016863733,0.05175421593332041,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5407.881071490393,98.58479009687836,-99.35817366343738,0.00017310022503029253,1.5128402896611641,0.19051877837354783,-0.14876385824097246,0.0,0.55,0.28,-0.28,0.0,0.01522439775403007,0.09720361307589372,-0.10304054674058499,0.0,,4.382375297217392,0.08264654974856323,-0.09735663451867818,-0.0010434782608695651,17h52m38.11s,268.1587917,-28d33m06.9s,-28.5519167,6700.0,1000.0,-1300.0,12.56369280865801,0.09862290619039361,-0.10015436556153447,20.3,1.3,-1.5,12.27296867196229,0.0006392134974681333,-0.0006392134974681333
OGLE-2015-BLG-1771L b,OGLE-2015-BLG-1771L,1,1,Microlensing,2020,OGLE,0,74592.99517589886,91246.8042170947,-20841.320421022418,-0.0010458427749694963,0.85,0.16,-0.16,0.0,14.3,0.5204222055080471,-0.41654905667787656,0.0,1.28,0.04643288487148691,-0.037166464244535194,0.0,138.0,0.0,0.433,0.0,Mass,0.07864707016863733,0.05175421593332041,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5407.881071490393,98.58479009687836,-99.35817366343738,0.00017310022503029253,1.5128402896611641,0.19051877837354783,-0.14876385824097246,0.0,0.077,0.119,-0.044,0.0,0.01522439775403007,0.09720361307589372,-0.10304054674058499,0.0,,4.382375297217392,0.08264654974856323,-0.09735663451867818,-0.0010434782608695651,17h55m11.76s,268.799,-28d51m45.90s,-28.86275,7070.0,1000.0,-1090.0,12.56369280865801,0.09862290619039361,-0.10015436556153447,10.405724244294607,0.041727248999477995,-0.041746294681778554,12.27296867196229,0.0006392134974681333,-0.0006392134974681333
OGLE-2016-BLG-0007L b,OGLE-2016-BLG-0007L,1,1,Microlensing,2025,OGLE,0,14200.0,7700.0,-3300.0,0.0,10.1,3.8,-3.4,0.0,1.09,0.5204222055080471,-0.41654905667787656,0.0,0.0972,0.04643288487148691,-0.037166464244535194,0.0,1.32,0.0,0.00415318,0.0,Mass,0.07864707016863733,0.05175421593332041,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5407.881071490393,98.58479009687836,-99.35817366343738,0.00017310022503029253,1.5128402896611641,0.19051877837354783,-0.14876385824097246,0.0,0.59,0.41,-0.3,0.0,0.01522439775403007,0.09720361307589372,-0.10304054674058499,0.0,,4.382375297217392,0.08264654974856323,-0.09735663451867818,-0.0010434782608695651,17h53m25.45s,268.3560417,-29d38m32.10s,-29.64225,4300.0,1100.0,-1400.0,12.56369280865801,0.09862290619039361,-0.10015436556153447,10.405724244294607,0.041727248999477995,-0.041746294681778554,12.27296867196229,0.0006392134974681333,-0.0006392134974681333
OGLE-2016-BLG-0263L b,OGLE-2016-BLG-0263L,1,1,Microlensing,2017,OGLE,0,74592.99517589886,91246.8042170947,-20841.320421022418,-0.0010458427749694963,5.4,1.1,-1.6,0.0,13.0,0.5204222055080471,-0.41654905667787656,0.0,1.16,0.04643288487148691,-0.037166464244535194,0.0,1300.0,0.0,4.1,0.0,Mass,0.07864707016863733,0.05175421593332041,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5407.881071490393,98.58479009687836,-99.35817366343738,0.00017310022503029253,1.5128402896611641,0.19051877837354783,-0.14876385824097246,0.0,0.13,0.21,-0.08,0.0,0.01522439775403007,0.09720361307589372,-0.10304054674058499,0.0,,4.382375297217392,0.08264654974856323,-0.09735663451867818,-0.0010434782608695651,17h59m34.9s,269.895416,-31d49m07.0s,-31.8186111,6500.0,1300.0,-1900.0,12.56369280865801,0.09862290619039361,-0.10015436556153447,10.405724244294607,0.041727248999477995,-0.041746294681778554,12.27296867196229,0.0006392134974681333,-0.0006392134974681333
OGLE-2016-BLG-0613L AB b,OGLE-2016-BLG-0613L AB,2,1,Microlensing,2017,OGLE,0,74592.99517589886,91246.8042170947,-20841.320421022418,-0.0010458427749694963,6.4,2.51,-2.63,0.0,13.0,0.5204222055080471,-0.41654905667787656,0.0,1.16,0.04643288487148691,-0.037166464244535194,0.0,1330.0,0.0,4.18,0.0,Mass,0.07864707016863733,0.05175421593332041,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5407.881071490393,98.58479009687836,-99.35817366343738,0.00017310022503029253,1.5128402896611641,0.19051877837354783,-0.14876385824097246,0.0,0.72,0.55,-0.42,0.0,0.01522439775403007,0.09720361307589372,-0.10304054674058499,0.0,,4.382375297217392,0.08264654974856323,-0.09735663451867818,-0.0010434782608695651,17h57m02.50s,269.260406,-28d06m58.2s,-28.1161671,3410.0,1340.0,-1420.0,12.56369280865801,0.09862290619039361,-0.10015436556153447,10.405724244294607,0.041727248999477995,-0.041746294681778554,12.27296867196229,0.0006392134974681333,-0.0006392134974681333
OGLE-2016-BLG-1067L b,OGLE-2016-BLG-1067L,1,1,Microlensing,2019,OGLE,0,74592.99517589886,91246.8042170947,-20841.320421022418,-0.0010458427749694963,1.7,0.38,-0.39,0.0,14.3,0.5204222055080471,-0.41654905667787656,0.0,1.28,0.04643288487148691,-0.037166464244535194,0.0,140.0,0.0,0.43,0.0,Mass,0.07864707016863733,0.05175421593332041,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5407.881071490393,98.58479009687836,-99.35817366343738,0.00017310022503029253,1.5128402896611641,0.19051877837354783,-0.14876385824097246,0.0,0.3,0.15,-0.12,0.0,0.01522439775403007,0.09720361307589372,-0.10304054674058499,0.0,,4.382375297217392,0.08264654974856323,-0.09735663451867818,-0.0010434782608695651,18h12m49.08s,273.2045,-27d00m45.5s,-27.0126389,3730.0,660.0,-670.0,12.56369280865801,0.09862290619039361,-0.10015436556153447,10.405724244294607,0.041727248999477995,-0.041746294681778554,12.27296867196229,0.0006392134974681333,-0.0006392134974681333
OGLE-2016-BLG-1093L b,OGLE-2016-BLG-1093L,1,1,Microlensing,2022,OGLE,0,74592.99517589886,91246.8042170947,-20841.320421022418,-0.0010458427749694963,2.13,0.33,-0.33,0.0,14.0,0.5204222055080471,-0.41654905667787656,0.0,1.25,0.04643288487148691,-0.037166464244535194,0.0,225.65816897,0.0,0.71,0.0,Mass,0.07864707016863733,0.05175421593332041,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5407.881071490393,98.58479009687836,-99.35817366343738,0.00017310022503029253,1.5128402896611641,0.19051877837354783,-0.14876385824097246,0.0,0.46,0.08,-0.08,0.0,0.01522439775403007,0.09720361307589372,-0.10304054674058499,0.0,,4.382375297217392,0.08264654974856323,-0.09735663451867818,-0.0010434782608695651,17h56m01.03s,269.0042917,-32d42m48.5s,-32.7134722,8120.0,690.0,-690.0,12.56369280865801,0.09862290619039361,-0.10015436556153447,10.405724244294607,0.041727248999477995,-0.041746294681778554,12.27296867196229,0.0006392134974681333,-0.0006392134974681333
OGLE-2016-BLG-1190L b,OGLE-2016-BLG-1190L,1,1,Microlensing,2017,OGLE,0,1220.0,1900.0,-300.0,0.0,2.17,1.87,-0.38,0.0,12.3,0.5204222055080471,-0.41654905667787656,0.0,1.1,0.04643288487148691,-0.037166464244535194,0.0,4253.0,0.0,13.38,0.0,Mass,0.42,0.0,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5407.881071490393,98.58479009687836,-99.35817366343738,0.00017310022503029253,1.5128402896611641,0.19051877837354783,-0.14876385824097246,0.0,0.88,0.06,-0.05,0.0,0.01522439775403007,0.09720361307589372,-0.10304054674058499,0.0,,4.382375297217392,0.08264654974856323,-0.09735663451867818,-0.0010434782608695651,17h58m52.30s,269.717926,-27d36m48.8s,-27.6135559,6770.0,80.0,-90.0,12.56369280865801,0.09862290619039361,-0.10015436556153447,10.405724244294607,0.041727248999477995,-0.041746294681778554,12.27296867196229,0.0006392134974681333,-0.0006392134974681333
OGLE-2016-BLG-1195L b,OGLE-2016-BLG-1195L,1,1,Microlensing,2017,OGLE,0,74592.99517589886,91246.8042170947,-20841.320421022418,-0.0010458427749694963,1.16,0.16,-0.13,0.0,1.11,0.5204222055080471,-0.41654905667787656,0.0,0.0994,0.04643288487148691,-0.037166464244535194,0.0,1.43,0.0,0.0045,0.0,Mass,0.07864707016863733,0.05175421593332041,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5407.881071490393,98.58479009687836,-99.35817366343738,0.00017310022503029253,1.5128402896611641,0.19051877837354783,-0.14876385824097246,0.0,0.078,0.016,-0.012,0.0,0.01522439775403007,0.09720361307589372,-0.10304054674058499,0.0,,4.382375297217392,0.08264654974856323,-0.09735663451867818,-0.0010434782608695651,17h55m23.5s,268.847931,-30d12m26.1s,-30.2072506,3910.0,420.0,-460.0,12.56369280865801,0.09862290619039361,-0.10015436556153447,10.405724244294607,0.041727248999477995,-0.041746294681778554,12.27296867196229,0.0006392134974681333,-0.0006392134974681333
OGLE-2016-BLG-1227L b,OGLE-2016-BLG-1227L,1,1,Microlensing,2020,OGLE,0,74592.99517589886,91246.8042170947,-20841.320421022418,-0.0010458427749694963,3.4,2.1,-1.0,0.0,13.9,0.5204222055080471,-0.41654905667787656,0.0,1.24,0.04643288487148691,-0.037166464244535194,0.0,250.0,0.0,0.79,0.0,Mass,0.07864707016863733,0.05175421593332041,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5407.881071490393,98.58479009687836,-99.35817366343738,0.00017310022503029253,1.5128402896611641,0.19051877837354783,-0.14876385824097246,0.0,0.1,0.17,-0.05,0.0,0.01522439775403007,0.09720361307589372,-0.10304054674058499,0.0,,4.382375297217392,0.08264654974856323,-0.09735663451867818,-0.0010434782608695651,17h42m23.31s,265.597125,-33d45m35.2s,-33.7597778,707.9901220920424,58.135427831057434,-64.92441715386148,12.56369280865801,0.09862290619039361,-0.10015436556153447,10.405724244294607,0.041727248999477995,-0.041746294681778554,12.27296867196229,0.0006392134974681333,-0.0006392134974681333
OGLE-2016-BLG-1266L b,OGLE-2016-BLG-1266L,1,1,Microlensing,2018,OGLE,0,74592.99517589886,91246.8042170947,-20841.320421022418,-0.0010458427749694963,0.43,0.03,-0.03,0.0,12.4,0.5204222055080471,-0.41654905667787656,0.0,1.1,0.04643288487148691,-0.037166464244535194,0.0,3813.940884,0.0,12.0,0.0,Mass,0.07864707016863733,0.05175421593332041,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5407.881071490393,98.58479009687836,-99.35817366343738,0.00017310022503029253,1.5128402896611641,0.19051877837354783,-0.14876385824097246,0.0,0.015,0.0014,-0.0014,0.0,0.01522439775403007,0.09720361307589372,-0.10304054674058499,0.0,,4.382375297217392,0.08264654974856323,-0.09735663451867818,-0.0010434782608695651,17h51m24.86s,267.8535833,-29d44m32.1s,-29.74225,3080.0,180.0,-180.0,12.56369280865801,0.09862290619039361,-0.10015436556153447,10.405724244294607,0.041727248999477995,-0.041746294681778554,12.27296867196229,0.0006392134974681333,-0.0006392134974681333
OGLE-2016-BLG-1598L b,OGLE-2016-BLG-1598L,1,1,Microlensing,2024,OGLE,0,74592.99517589886,91246.8042170947,-20841.320421022418,-0.0010458427749694963,2.5,0.88,-0.88,0.0,13.6,0.5204222055080471,-0.41654905667787656,0.0,1.21,0.04643288487148691,-0.037166464244535194,0.0,120.77479466,0.0,0.38,0.0,Mass,0.07864707016863733,0.05175421593332041,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5407.881071490393,98.58479009687836,-99.35817366343738,0.00017310022503029253,1.5128402896611641,0.19051877837354783,-0.14876385824097246,0.0,0.55,0.32,-0.32,0.0,0.01522439775403007,0.09720361307589372,-0.10304054674058499,0.0,,4.382375297217392,0.08264654974856323,-0.09735663451867818,-0.0010434782608695651,18h00m45.78s,270.19075,-29d10m31.58s,-29.1754389,5910.0,1740.0,-1740.0,12.56369280865801,0.09862290619039361,-0.10015436556153447,10.405724244294607,0.041727248999477995,-0.041746294681778554,12.27296867196229,0.0006392134974681333,-0.0006392134974681333
